"filter.id","EQ_ID","rec.id","Year","Month","Day","Hour","Minute","Second","Lat","Lat.min","Lon","Lon.min","Depth","ML","Sta.num","closest.epi","angle","RMS","ERH","ERZ","N","Number","quality","Lon.X","Lat.Y","Pfile","ts_name","P_arr_time","S_arr_time","Index","Sec_CMT","Lon_CMT","Lat_CMT","Dep_CMT","Mw_CMT","Strike1_CMT","Dip1_CMT","Slip1_CMT","Strike2_CMT","Dip2_CMT","Slip2_CMT","CMT.sec","CMT.id","Sec_BATS","EQ_Lat_BATS","EQ_Lon_BATS","Depth_CWB","ML_BATS","Strike1_BATS","Dip1_BATS","Slip1_BATS","Strike2_BATS","Dip2_BATS","Slip2_BATS","M0_BATS","Mw_BATS","BATS.sec","BATS.id","FM1_total_sec","sec_diff","abs_sec_diff","FM_loc.x","FM_loc.y","R_diff","Lon.WU","Lat.WU","Dep.WU","ML.WU","Strike1.WU","Dip1.WU","Slip1.WU","Strike2.WU","Dip2.WU","Slip2.WU","has_FM","final.Lon","final.Lat","final.Dep","Tran_Mw","Final_Mw","Mw_index","Final_Strike_1","Final_Dip_1","Final_Slip_1","Final_Strike_2","Final_Dip_2","Final_Slip_2","FM_Index","Fnm_1","Frv_1","Fnm_2","Frv_2","Sta","Name","County","City","Net","Lon.Sta.X","Lat.Sta.Y","El.","address","Lon_67","Lat_67","X2020_pick","suggested.Vs30_EGDT","PS_log.30m","LT.SiteClass.Vs30","LT.SiteClass.2001","LT.Vs30.measured","LT.Vs30.estimated","X2020.Vs30","Vs30.Index","NOTE","Rrup_p1","Rrup_p2","Avg_Rrup","Hypo","Adopted_Rrup"
"B000528","2018_0209_2025_20","2018_0209_2025_20_HWA",2018,2,9,20,25,19.82,23,58.64,121,35.82,9.43,3.68,99,1.7,74,0.33,0.1,0.2,"F",245,"B",121.597,23.9773333333333,"14092025.P18","201802092025_HWA_14092025.P18.asc",20,21.39844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.82,23.9773,121.597,9.43,3.68,194.53,36.72,81.7,24.84,53.73,96.15,5.5e+20,3.1,1519.82,"BATS_5600",1519.82,0,0,121.597,23.9773,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.597,23.9773333333333,9.43,3.48,3.38,"BATS",194.53,36.72,81.7,24.84,53.73,96.15,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,9.58147739130036,9.58147739130036
"B000529","2018_0209_2025_20","2018_0209_2025_20_SHUL",2018,2,9,20,25,19.82,23,58.64,121,35.82,9.43,3.68,99,1.7,74,0.33,0.1,0.2,"F",245,"B",121.597,23.9773333333333,"14092025.P18","201802092025_SHUL_14092025.P18.asc",19.99219,23.78906,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.82,23.9773,121.597,9.43,3.68,194.53,36.72,81.7,24.84,53.73,96.15,5.5e+20,3.1,1519.82,"BATS_5600",1519.82,0,0,121.597,23.9773,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.597,23.9773333333333,9.43,3.48,3.38,"BATS",194.53,36.72,81.7,24.84,53.73,96.15,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,23.3068980347021,23.3068980347021
"B000530","2018_0209_2126_14","2018_0209_2126_14_HWA",2018,2,9,21,26,14.11,23,58.82,121,35.02,8.27,3.7,99,3.1,80,0.34,0.2,0.2,"F",221,"B",121.583666666667,23.9803333333333,"14092125.P18","201802092126_HWA_14092125.P18.asc",19.99219,21.1875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11,23.9803,121.5836,8.27,3.7,209.8,15.64,73.99,46.4,74.98,94.42,2.07e+21,3.48,1574.11,"BATS_5601",1574.11,0,0,121.5836,23.9803,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.583666666667,23.9803333333333,8.27,3.5,3.73,"BATS",209.8,15.64,73.99,46.4,74.98,94.42,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,8.82877007289237,8.82877007289237
"B000531","2018_0209_2126_14","2018_0209_2126_14_SHUL",2018,2,9,21,26,14.11,23,58.82,121,35.02,8.27,3.7,99,3.1,80,0.34,0.2,0.2,"F",221,"B",121.583666666667,23.9803333333333,"14092125.P18","201802092126_SHUL_14092125.P18.asc",20,23.70312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11,23.9803,121.5836,8.27,3.7,209.8,15.64,73.99,46.4,74.98,94.42,2.07e+21,3.48,1574.11,"BATS_5601",1574.11,0,0,121.5836,23.9803,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.583666666667,23.9803333333333,8.27,3.5,3.73,"BATS",209.8,15.64,73.99,46.4,74.98,94.42,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,23.0020911223306,23.0020911223306
"B000532","2018_0210_0356_21","2018_0210_0356_21_HWA",2018,2,10,3,56,21.4,23,53.33,121,34.06,7.92,3.86,99,10.6,85,0.4,0.1,0.2,"F",201,"C",121.567666666667,23.8888333333333,"14100356.P18","201802100356_HWA_14100356.P18.asc",20,93.70703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,23.8888,121.5676,7.92,3.86,206.84,24.74,66.16,52.78,67.49,100.55,2.31e+21,3.51,3381.4,"BATS_5603",3381.4,0,0,121.5676,23.8888,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.567666666667,23.8888333333333,7.92,3.66,3.76,"BATS",206.84,24.74,66.16,52.78,67.49,100.55,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,13.2584723478989,13.2584723478989
"B000533","2018_0210_0356_21","2018_0210_0356_21_SHUL",2018,2,10,3,56,21.4,23,53.33,121,34.06,7.92,3.86,99,10.6,85,0.4,0.1,0.2,"F",201,"C",121.567666666667,23.8888333333333,"14100356.P18","201802100356_SHUL_14100356.P18.asc",20.00098,22.50098,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,23.8888,121.5676,7.92,3.86,206.84,24.74,66.16,52.78,67.49,100.55,2.31e+21,3.51,3381.4,"BATS_5603",3381.4,0,0,121.5676,23.8888,0.00805536398266379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.567666666667,23.8888333333333,7.92,3.66,3.76,"BATS",206.84,24.74,66.16,52.78,67.49,100.55,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,13.7459675905336,13.7459675905336
"B000534","2018_0210_0737_50","2018_0210_0737_50_EAH",2018,2,10,7,37,49.5,23,57.34,121,35.33,8.95,3.74,99,3.3,88,0.3,0.2,0.2,"F",218,"B",121.588833333333,23.9556666666667,"14100737.P18","201802100737_EAH_14100737.P18.asc",20,25.70117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,23.9556,121.5888,8.95,3.74,58.62,41.09,105.74,218.11,50.76,76.69,1.79e+21,3.44,2269.5,"BATS_5605",2269.5,0,0,121.5888,23.9556,0.00760847480619683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.588833333333,23.9556666666667,8.95,3.54,3.7,"BATS",58.62,41.09,105.74,218.11,50.76,76.69,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,45.0176483281835,45.0176483281835
"B000535","2018_0210_0737_50","2018_0210_0737_50_EWT",2018,2,10,7,37,49.5,23,57.34,121,35.33,8.95,3.74,99,3.3,88,0.3,0.2,0.2,"F",218,"B",121.588833333333,23.9556666666667,"14100737.P18","201802100737_EWT_14100737.P18.asc",20,27.09961,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,23.9556,121.5888,8.95,3.74,58.62,41.09,105.74,218.11,50.76,76.69,1.79e+21,3.44,2269.5,"BATS_5605",2269.5,0,0,121.5888,23.9556,0.00760847480619683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.588833333333,23.9556666666667,8.95,3.54,3.7,"BATS",58.62,41.09,105.74,218.11,50.76,76.69,"BATS",0,1,0,1,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,58.208184613506,58.208184613506
"B000536","2018_0210_0737_50","2018_0210_0737_50_HWA",2018,2,10,7,37,49.5,23,57.34,121,35.33,8.95,3.74,99,3.3,88,0.3,0.2,0.2,"F",218,"B",121.588833333333,23.9556666666667,"14100737.P18","201802100737_HWA_14100737.P18.asc",20,21.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,23.9556,121.5888,8.95,3.74,58.62,41.09,105.74,218.11,50.76,76.69,1.79e+21,3.44,2269.5,"BATS_5605",2269.5,0,0,121.5888,23.9556,0.00760847480619683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.588833333333,23.9556666666667,8.95,3.54,3.7,"BATS",58.62,41.09,105.74,218.11,50.76,76.69,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,9.5414227974658,9.5414227974658
"B000537","2018_0210_0737_50","2018_0210_0737_50_SHUL",2018,2,10,7,37,49.5,23,57.34,121,35.33,8.95,3.74,99,3.3,88,0.3,0.2,0.2,"F",218,"B",121.588833333333,23.9556666666667,"14100737.P18","201802100737_SHUL_14100737.P18.asc",20.00195,23.50195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,23.9556,121.5888,8.95,3.74,58.62,41.09,105.74,218.11,50.76,76.69,1.79e+21,3.44,2269.5,"BATS_5605",2269.5,0,0,121.5888,23.9556,0.00760847480619683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.588833333333,23.9556666666667,8.95,3.54,3.7,"BATS",58.62,41.09,105.74,218.11,50.76,76.69,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,20.8352279805142,20.8352279805142
"B000538","2018_0210_0748_50","2018_0210_0748_50_EAH",2018,2,10,7,48,49.62,24,13.58,121,50.33,10.91,4.73,99,12.8,93,0.26,0.2,0.2,"F",249,"B",121.838833333333,24.2263333333333,"14100748.P18","201802100748_EAH_14100748.P18.asc",20.00195,22.90039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,24.2263,121.8388,10.91,4.73,314.37,17,156.35,67.09,83.27,74.36,1.83e+22,4.11,2929.62,"BATS_5606",2929.62,0,0,121.8388,24.2263,0.004955356248114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.838833333333,24.2263333333333,10.91,4.57,4.32,"BATS",314.37,17,156.35,67.09,83.27,74.36,"BATS",0,0,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,18.7409910090155,18.7409910090155
"B000539","2018_0210_0748_50","2018_0210_0748_50_EWT",2018,2,10,7,48,49.62,24,13.58,121,50.33,10.91,4.73,99,12.8,93,0.26,0.2,0.2,"F",249,"B",121.838833333333,24.2263333333333,"14100748.P18","201802100748_EWT_14100748.P18.asc",20,23.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,24.2263,121.8388,10.91,4.73,314.37,17,156.35,67.09,83.27,74.36,1.83e+22,4.11,2929.62,"BATS_5606",2929.62,0,0,121.8388,24.2263,0.004955356248114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.838833333333,24.2263333333333,10.91,4.57,4.32,"BATS",314.37,17,156.35,67.09,83.27,74.36,"BATS",0,0,0,1,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,27.2649641298132,27.2649641298132
"B000540","2018_0210_0748_50","2018_0210_0748_50_ILA",2018,2,10,7,48,49.62,24,13.58,121,50.33,10.91,4.73,99,12.8,93,0.26,0.2,0.2,"F",249,"B",121.838833333333,24.2263333333333,"14100748.P18","201802100748_ILA_14100748.P18.asc",20,26.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,24.2263,121.8388,10.91,4.73,314.37,17,156.35,67.09,83.27,74.36,1.83e+22,4.11,2929.62,"BATS_5606",2929.62,0,0,121.8388,24.2263,0.004955356248114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.838833333333,24.2263333333333,10.91,4.57,4.32,"BATS",314.37,17,156.35,67.09,83.27,74.36,"BATS",0,0,0,1,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",NA,NA,NA,61.099934729916,61.099934729916
"B000541","2018_0210_0748_50","2018_0210_0748_50_SHUL",2018,2,10,7,48,49.62,24,13.58,121,50.33,10.91,4.73,99,12.8,93,0.26,0.2,0.2,"F",249,"B",121.838833333333,24.2263333333333,"14100748.P18","201802100748_SHUL_14100748.P18.asc",20.00195,29.30078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.62,24.2263,121.8388,10.91,4.73,314.37,17,156.35,67.09,83.27,74.36,1.83e+22,4.11,2929.62,"BATS_5606",2929.62,0,0,121.8388,24.2263,0.004955356248114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.838833333333,24.2263333333333,10.91,4.57,4.32,"BATS",314.37,17,156.35,67.09,83.27,74.36,"BATS",0,0,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,57.1902762714082,57.1902762714082
"B000542","2018_0210_0842_57","2018_0210_0842_57_HWA",2018,2,10,8,42,57.37,23,58.39,121,35.76,8.16,3.64,99,1.8,86,0.32,0.2,0.2,"F",214,"B",121.596,23.9731666666667,"14100842.P18","201802100842_HWA_14100842.P18.asc",20.00195,21.20117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.37,23.9731,121.596,8.16,3.64,207.72,8.96,90.04,27.68,81.04,89.99,1.33e+21,3.35,2577.37,"BATS_5607",2577.37,0,0,121.596,23.9731,0.00666666666688798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.596,23.9731666666667,8.16,3.44,3.61,"BATS",207.72,8.96,90.04,27.68,81.04,89.99,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,8.35488096863145,8.35488096863145
"B000543","2018_0210_0842_57","2018_0210_0842_57_SHUL",2018,2,10,8,42,57.37,23,58.39,121,35.76,8.16,3.64,99,1.8,86,0.32,0.2,0.2,"F",214,"B",121.596,23.9731666666667,"14100842.P18","201802100842_SHUL_14100842.P18.asc",20,23.70117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.37,23.9731,121.596,8.16,3.64,207.72,8.96,90.04,27.68,81.04,89.99,1.33e+21,3.35,2577.37,"BATS_5607",2577.37,0,0,121.596,23.9731,0.00666666666688798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.596,23.9731666666667,8.16,3.44,3.61,"BATS",207.72,8.96,90.04,27.68,81.04,89.99,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,22.382461080051,22.382461080051
"B000544","2018_0210_1037_55","2018_0210_1037_55_EAH",2018,2,10,10,37,55.41,24,12.1,121,42.77,10.88,3.58,99,10.3,83,0.28,0.3,0.2,"F",223,"B",121.712833333333,24.2016666666667,"14101037.P18","201802101037_EAH_14101037.P18.asc",20,22.39844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.41,24.2016,121.7128,10.88,3.58,217.73,46.76,32.9,103.83,66.69,131.76,1.06e+21,3.29,2275.41,"BATS_5609",2275.41,0,0,121.7128,24.2016,0.00760847480726146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.712833333333,24.2016666666667,10.88,3.37,3.56,"BATS",217.73,46.76,32.9,103.83,66.69,131.76,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,18.0401358088014,18.0401358088014
"B000545","2018_0210_2227_25","2018_0210_2227_25_HWA",2018,2,10,22,27,24.69,23,53.98,121,32.94,10.44,3.59,99,9.3,88,0.32,0.1,0.2,"F",211,"B",121.549,23.8996666666667,"14102227.P18","201802102227_HWA_14102227.P18.asc",20,22.20312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.69,23.8996,121.549,10.44,3.59,166.6,54.6,-6.13,260.16,85.01,-144.45,7.45e+20,3.19,1644.69,"BATS_5611",1644.69,0,0,121.549,23.8996,0.00666666666688798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.549,23.8996666666667,10.44,3.38,3.46,"BATS",166.6,54.6,-6.13,260.16,85.01,-144.45,"BATS",0,0,1,0,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,14.8964920702829,14.8964920702829
"B000546","2018_0210_2227_25","2018_0210_2227_25_SHUL",2018,2,10,22,27,24.69,23,53.98,121,32.94,10.44,3.59,99,9.3,88,0.32,0.1,0.2,"F",211,"B",121.549,23.8996666666667,"14102227.P18","201802102227_SHUL_14102227.P18.asc",20,22.70312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.69,23.8996,121.549,10.44,3.59,166.6,54.6,-6.13,260.16,85.01,-144.45,7.45e+20,3.19,1644.69,"BATS_5611",1644.69,0,0,121.549,23.8996,0.00666666666688798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.549,23.8996666666667,10.44,3.38,3.46,"BATS",166.6,54.6,-6.13,260.16,85.01,-144.45,"BATS",0,0,1,0,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,16.2870685207621,16.2870685207621
"B000547","2018_0211_0739_07","2018_0211_0739_07_HWA",2018,2,11,7,39,6.97,23,54.39,121,34.02,8.5,4.27,99,9,89,0.34,0.1,0.2,"F",217,"C",121.567,23.9065,"14110739.P18","201802110739_HWA_14110739.P18.asc",20.00195,21.90039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,23.9065,121.567,8.5,4.27,215.12,21.9,68.31,58.33,69.72,98.45,1.06e+22,3.95,2346.97,"BATS_5612",2346.97,0,0,121.567,23.9065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.567,23.9065,8.5,4.09,4.17,"BATS",215.12,21.9,68.31,58.33,69.72,98.45,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,12.3445657679807,12.3445657679807
"B000548","2018_0211_0739_07","2018_0211_0739_07_SHUL",2018,2,11,7,39,6.97,23,54.39,121,34.02,8.5,4.27,99,9,89,0.34,0.1,0.2,"F",217,"C",121.567,23.9065,"14110739.P18","201802110739_SHUL_14110739.P18.asc",20.00195,22.70117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97,23.9065,121.567,8.5,4.27,215.12,21.9,68.31,58.33,69.72,98.45,1.06e+22,3.95,2346.97,"BATS_5612",2346.97,0,0,121.567,23.9065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.567,23.9065,8.5,4.09,4.17,"BATS",215.12,21.9,68.31,58.33,69.72,98.45,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,15.6890716423885,15.6890716423885
"B000549","2018_0211_0742_49","2018_0211_0742_49_HWA",2018,2,11,7,42,49.02,23,54.16,121,33.74,9.54,3.65,99,9.6,104,0.35,0.1,0.2,"F",179,"C",121.562333333333,23.9026666666667,"14110742.P18","201802110742_HWA_14110742.P18.asc",20,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.02,23.9026,121.5623,9.54,3.65,120.38,18.07,-55.35,264.37,75.21,-100.51,2.57e+21,3.54,2569.02,"BATS_5613",2569.02,0,0,121.5623,23.9026,0.00760847480695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.562333333333,23.9026666666667,9.54,3.45,3.79,"BATS",120.38,18.07,-55.35,264.37,75.21,-100.51,"BATS",1,0,1,0,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,13.5092866206917,13.5092866206917
"B000550","2018_0211_0742_49","2018_0211_0742_49_SHUL",2018,2,11,7,42,49.02,23,54.16,121,33.74,9.54,3.65,99,9.6,104,0.35,0.1,0.2,"F",179,"C",121.562333333333,23.9026666666667,"14110742.P18","201802110742_SHUL_14110742.P18.asc",20.00195,22.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.02,23.9026,121.5623,9.54,3.65,120.38,18.07,-55.35,264.37,75.21,-100.51,2.57e+21,3.54,2569.02,"BATS_5613",2569.02,0,0,121.5623,23.9026,0.00760847480695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.562333333333,23.9026666666667,9.54,3.45,3.79,"BATS",120.38,18.07,-55.35,264.37,75.21,-100.51,"BATS",1,0,1,0,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,15.9280138435399,15.9280138435399
"B000551","2018_0211_0820_08","2018_0211_0820_08_HWA",2018,2,11,8,20,7.61,23,56.36,121,35.01,8.21,3.97,99,5,81,0.35,0.2,0.2,"F",200,"B",121.5835,23.9393333333333,"14110820.P18","201802110820_HWA_14110820.P18.asc",20.00195,21.50195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,23.9393,121.5835,8.21,3.97,253,10.83,114.39,48.22,80.15,85.48,3.17e+21,3.6,1207.61,"BATS_5614",1207.61,0,0,121.5835,23.9393,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.5835,23.9393333333333,8.21,3.78,3.85,"BATS",253,10.83,114.39,48.22,80.15,85.48,"BATS",0,1,0,1,"HWA","花蓮市","花蓮縣","花蓮市","CWB_BH",121.6135,23.9751,-273,"花崗街24號",311602.609,2652607.171,554.327,503.52,1,"C2","D","-",554,503.52,"EGDT.mea","",NA,NA,NA,9.6137455759969,9.6137455759969
"B000552","2018_0211_0820_08","2018_0211_0820_08_SHUL",2018,2,11,8,20,7.61,23,56.36,121,35.01,8.21,3.97,99,5,81,0.35,0.2,0.2,"F",200,"B",121.5835,23.9393333333333,"14110820.P18","201802110820_SHUL_14110820.P18.asc",20,23.20117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61,23.9393,121.5835,8.21,3.97,253,10.83,114.39,48.22,80.15,85.48,3.17e+21,3.6,1207.61,"BATS_5614",1207.61,0,0,121.5835,23.9393,0.00333333333344399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.5835,23.9393333333333,8.21,3.78,3.85,"BATS",253,10.83,114.39,48.22,80.15,85.48,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,18.8327560648993,18.8327560648993
"B000553","2018_0211_1436_39","2018_0211_1436_39_EWT",2018,2,11,14,36,38.95,24,25.75,121,55.03,23.01,3.86,99,14.2,78,0.27,0.1,0.1,"F",205,"B",121.917166666667,24.4291666666667,"14111436.P18","201802111436_EWT_14111436.P18.asc",19.99219,23.19141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.917166666667,24.4291666666667,23.01,3.66,3.66,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,27.0341373267208,27.0341373267208
